id,category,template,prompt,city,slot_name,slot_value,standard_id,standard_name,standard_basis,selection_basis,post_collection_filter
LS218,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个贵阳的婚庆策划服务公司,贵阳,生活服务,婚庆策划服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高客单一次性消费；案例、口碑和合同风险明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS219,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个贵阳的留学咨询服务公司,贵阳,生活服务,留学咨询服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,决策周期长；信息不对称强；机构品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS220,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个贵阳的职业技能培训服务公司,贵阳,生活服务,职业技能培训服务,GB/T 4754-2017,国民经济行业分类,P 教育,职业发展相关；培训质量、资质和就业承诺差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS221,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的家装装修服务公司,南宁,生活服务,家装装修服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,客单价高；交付周期长；本地公司口碑和资质差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS222,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的全屋定制服务公司,南宁,生活服务,全屋定制服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,高客单；环保、设计、安装和售后风险高,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS223,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的家政保洁服务公司,南宁,生活服务,家政保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高频刚需；本地连锁和平台型服务商多,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS224,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的月嫂育儿嫂服务公司,南宁,生活服务,月嫂育儿嫂服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,母婴安全敏感；服务人员资质和公司管理差异大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS225,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的养老护理服务公司,南宁,生活服务,养老护理服务,GB/T 4754-2017,国民经济行业分类,Q 卫生和社会工作,老龄化刚需；服务质量和资质影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS226,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的搬家服务公司,南宁,生活服务,搬家服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,高频本地服务；价格、损坏赔付和服务规范差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS227,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的汽车维修保养服务公司,南宁,生活服务,汽车维修保养服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,车辆安全相关；本地门店和连锁品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS228,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的婚庆策划服务公司,南宁,生活服务,婚庆策划服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高客单一次性消费；案例、口碑和合同风险明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS229,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的留学咨询服务公司,南宁,生活服务,留学咨询服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,决策周期长；信息不对称强；机构品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS230,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个南宁的职业技能培训服务公司,南宁,生活服务,职业技能培训服务,GB/T 4754-2017,国民经济行业分类,P 教育,职业发展相关；培训质量、资质和就业承诺差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS231,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的家装装修服务公司,沈阳,生活服务,家装装修服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,客单价高；交付周期长；本地公司口碑和资质差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS232,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的全屋定制服务公司,沈阳,生活服务,全屋定制服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,高客单；环保、设计、安装和售后风险高,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS233,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的家政保洁服务公司,沈阳,生活服务,家政保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高频刚需；本地连锁和平台型服务商多,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS234,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的月嫂育儿嫂服务公司,沈阳,生活服务,月嫂育儿嫂服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,母婴安全敏感；服务人员资质和公司管理差异大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS235,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的养老护理服务公司,沈阳,生活服务,养老护理服务,GB/T 4754-2017,国民经济行业分类,Q 卫生和社会工作,老龄化刚需；服务质量和资质影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS236,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的搬家服务公司,沈阳,生活服务,搬家服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,高频本地服务；价格、损坏赔付和服务规范差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS237,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的汽车维修保养服务公司,沈阳,生活服务,汽车维修保养服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,车辆安全相关；本地门店和连锁品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS238,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的婚庆策划服务公司,沈阳,生活服务,婚庆策划服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高客单一次性消费；案例、口碑和合同风险明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS239,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的留学咨询服务公司,沈阳,生活服务,留学咨询服务,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,决策周期长；信息不对称强；机构品牌差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS240,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个沈阳的职业技能培训服务公司,沈阳,生活服务,职业技能培训服务,GB/T 4754-2017,国民经济行业分类,P 教育,职业发展相关；培训质量、资质和就业承诺差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS241,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个大连的家装装修服务公司,大连,生活服务,家装装修服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,客单价高；交付周期长；本地公司口碑和资质差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS242,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个大连的全屋定制服务公司,大连,生活服务,全屋定制服务,GB/T 4754-2017,国民经济行业分类,E 建筑业,高客单；环保、设计、安装和售后风险高,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS243,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个大连的家政保洁服务公司,大连,生活服务,家政保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,高频刚需；本地连锁和平台型服务商多,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS244,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个大连的月嫂育儿嫂服务公司,大连,生活服务,月嫂育儿嫂服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,母婴安全敏感；服务人员资质和公司管理差异大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS245,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个大连的养老护理服务公司,大连,生活服务,养老护理服务,GB/T 4754-2017,国民经济行业分类,Q 卫生和社会工作,老龄化刚需；服务质量和资质影响大,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
LS246,生活服务,给我推荐五个{{城市}}的{{生活服务}}公司,给我推荐五个大连的搬家服务公司,大连,生活服务,搬家服务,GB/T 4754-2017,国民经济行业分类,G 交通运输、仓储和邮政业,高频本地服务；价格、损坏赔付和服务规范差异明显,采集后剔除英文流和视频流；本阶段不做题单去重；题面不添加排除词
