id,category,template,prompt,city,slot_name,slot_value,standard_id,standard_name,standard_basis,post_collection_filter
LES091,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做企业网站建设的公司,武汉,企业服务,企业网站建设,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES092,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做公司财税代理的公司,武汉,企业服务,公司财税代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES093,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做办公室装修的公司,武汉,企业服务,办公室装修,GB/T 4754-2017,国民经济行业分类,E 建筑业,采集后剔除英文流和视频流；题面不添加排除词
LES094,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做企业法律顾问的公司,武汉,企业服务,企业法律顾问,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES095,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做人力资源外包的公司,武汉,企业服务,人力资源外包,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES096,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做品牌设计的公司,武汉,企业服务,品牌设计,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES097,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做广告投放代理的公司,武汉,企业服务,广告投放代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES098,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做互联网营销推广的公司,武汉,企业服务,互联网营销推广,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES099,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做软件定制开发的公司,武汉,企业服务,软件定制开发,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES100,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个武汉做写字楼保洁服务的公司,武汉,企业服务,写字楼保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,采集后剔除英文流和视频流；题面不添加排除词
LES101,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做企业网站建设的公司,西安,企业服务,企业网站建设,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES102,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做公司财税代理的公司,西安,企业服务,公司财税代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES103,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做办公室装修的公司,西安,企业服务,办公室装修,GB/T 4754-2017,国民经济行业分类,E 建筑业,采集后剔除英文流和视频流；题面不添加排除词
LES104,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做企业法律顾问的公司,西安,企业服务,企业法律顾问,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES105,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做人力资源外包的公司,西安,企业服务,人力资源外包,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES106,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做品牌设计的公司,西安,企业服务,品牌设计,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES107,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做广告投放代理的公司,西安,企业服务,广告投放代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES108,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做互联网营销推广的公司,西安,企业服务,互联网营销推广,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES109,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做软件定制开发的公司,西安,企业服务,软件定制开发,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES110,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个西安做写字楼保洁服务的公司,西安,企业服务,写字楼保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,采集后剔除英文流和视频流；题面不添加排除词
LES111,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做企业网站建设的公司,郑州,企业服务,企业网站建设,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES112,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做公司财税代理的公司,郑州,企业服务,公司财税代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES113,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做办公室装修的公司,郑州,企业服务,办公室装修,GB/T 4754-2017,国民经济行业分类,E 建筑业,采集后剔除英文流和视频流；题面不添加排除词
LES114,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做企业法律顾问的公司,郑州,企业服务,企业法律顾问,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES115,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做人力资源外包的公司,郑州,企业服务,人力资源外包,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES116,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做品牌设计的公司,郑州,企业服务,品牌设计,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES117,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做广告投放代理的公司,郑州,企业服务,广告投放代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES118,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做互联网营销推广的公司,郑州,企业服务,互联网营销推广,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES119,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做软件定制开发的公司,郑州,企业服务,软件定制开发,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES120,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个郑州做写字楼保洁服务的公司,郑州,企业服务,写字楼保洁服务,GB/T 4754-2017,国民经济行业分类,O 居民服务、修理和其他服务业,采集后剔除英文流和视频流；题面不添加排除词
LES121,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做企业网站建设的公司,长沙,企业服务,企业网站建设,GB/T 4754-2017,国民经济行业分类,I 信息传输、软件和信息技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES122,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做公司财税代理的公司,长沙,企业服务,公司财税代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES123,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做办公室装修的公司,长沙,企业服务,办公室装修,GB/T 4754-2017,国民经济行业分类,E 建筑业,采集后剔除英文流和视频流；题面不添加排除词
LES124,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做企业法律顾问的公司,长沙,企业服务,企业法律顾问,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES125,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做人力资源外包的公司,长沙,企业服务,人力资源外包,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES126,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做品牌设计的公司,长沙,企业服务,品牌设计,GB/T 4754-2017,国民经济行业分类,M 科学研究和技术服务业,采集后剔除英文流和视频流；题面不添加排除词
LES127,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做广告投放代理的公司,长沙,企业服务,广告投放代理,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
LES128,本地企业服务,给我推荐五个{{城市}}做{{企业服务}}的公司,给我推荐五个长沙做互联网营销推广的公司,长沙,企业服务,互联网营销推广,GB/T 4754-2017,国民经济行业分类,L 租赁和商务服务业,采集后剔除英文流和视频流；题面不添加排除词
